Target_genes	DNMT1|Average	SRX3148637|HBEC3-KT	SRX3148642|HBEC3-KT	SRX3148647|HBEC3-KT	SRX3148652|HBEC3-KT	SRX10478478|Hep_G2	SRX10478479|Hep_G2	SRX2424698|K-562	SRX2424699|K-562	SRX156110|NCCIT	SRX156118|NCCIT	SRX1021632|PC-3	SRX1021633|PC-3	STRING
HMGXB3	19.000000	0	0	0	0	145	83	0	0	0	0	0	0	0
EIF3M	19.000000	0	0	0	0	101	127	0	0	0	0	0	0	0
CENPP	19.000000	0	0	0	0	93	135	0	0	0	0	0	0	0
ZNF335	18.916667	0	0	0	0	0	67	160	0	0	0	0	0	0
WWOX	18.916667	0	0	0	0	126	101	0	0	0	0	0	0	0
UBFD1	18.916667	0	0	0	0	105	122	0	0	0	0	0	0	0
TRMT11	18.916667	0	0	0	0	125	102	0	0	0	0	0	0	0
SMIM13	18.916667	0	0	0	0	118	109	0	0	0	0	0	0	0
MAPK8IP3	18.916667	0	0	0	0	129	98	0	0	0	0	0	0	0
LRP2BP	18.916667	0	0	0	0	129	98	0	0	0	0	0	0	0
FER	18.916667	0	0	0	0	59	168	0	0	0	0	0	0	0
EARS2	18.916667	0	0	0	0	105	122	0	0	0	0	0	0	0
DUSP11	18.916667	0	0	0	0	103	124	0	0	0	0	0	0	0
C12orf29	18.916667	0	0	0	0	92	135	0	0	0	0	0	0	0
ANKRD37	18.916667	0	0	0	0	129	98	0	0	0	0	0	0	0
ZNF875	18.833333	0	0	0	0	104	122	0	0	0	0	0	0	0
THADA	18.833333	0	0	0	0	111	115	0	0	0	0	0	0	0
SULT6B1	18.833333	0	0	0	0	94	132	0	0	0	0	0	0	0
SLIRP	18.833333	0	0	0	0	0	0	0	0	0	0	226	0	0
PIGBOS1	18.833333	0	0	0	0	116	110	0	0	0	0	0	0	0
PIGB	18.833333	0	0	0	0	116	110	0	0	0	0	0	0	0
PGAP1	18.833333	0	0	0	0	107	119	0	0	0	0	0	0	0
NOP14	18.833333	0	0	0	0	95	131	0	0	0	0	0	0	0
MAP2K1	18.833333	0	0	0	0	82	144	0	0	0	0	0	0	0
LCMT2	18.833333	0	0	0	0	104	122	0	0	0	0	0	0	0
GRK4	18.833333	0	0	0	0	95	131	0	0	0	0	0	0	0
FANK1	18.833333	0	0	0	0	0	226	0	0	0	0	0	0	0
DYNC2I2	18.833333	0	0	0	0	0	77	149	0	0	0	0	0	0
CEBPZOS	18.833333	0	0	0	0	94	132	0	0	0	0	0	0	0
ALKBH1	18.833333	0	0	0	0	0	0	0	0	0	0	226	0	0
ADORA2B	18.833333	0	0	0	0	92	134	0	0	0	0	0	0	0
ADAL	18.833333	0	0	0	0	104	122	0	0	0	0	0	0	0
ZUP1	18.750000	0	0	0	0	131	94	0	0	0	0	0	0	0
ZHX3	18.750000	0	0	0	0	103	122	0	0	0	0	0	0	0
VPS9D1	18.750000	0	0	0	0	117	108	0	0	0	0	0	0	0
REXO5	18.750000	0	0	0	0	77	148	0	0	0	0	0	0	0
RBM12	18.750000	0	0	0	0	98	127	0	0	0	0	0	0	0
PRPF40A	18.750000	0	0	0	0	94	131	0	0	0	0	0	0	0
PCTP	18.750000	0	0	0	0	104	121	0	0	0	0	0	0	0
MARCHF4	18.750000	0	0	0	0	0	225	0	0	0	0	0	0	0
HASPIN	18.750000	0	0	0	0	125	100	0	0	0	0	0	0	0
GTPBP3	18.750000	0	0	0	0	0	0	127	98	0	0	0	0	0
ERI2	18.750000	0	0	0	0	77	148	0	0	0	0	0	0	0
CPNE1	18.750000	0	0	0	0	98	127	0	0	0	0	0	0	0
CNTRL	18.750000	0	0	0	0	95	130	0	0	0	0	0	0	0
C5	18.750000	0	0	0	0	95	130	0	0	0	0	0	0	0
ASAP2	18.750000	0	0	0	0	127	98	0	0	0	0	0	0	0
ARL6IP6	18.750000	0	0	0	0	94	131	0	0	0	0	0	0	0
ZNF473	18.666667	0	0	0	0	115	109	0	0	0	0	0	0	0
ZBTB8OS	18.666667	0	0	0	0	0	104	120	0	0	0	0	0	0
WASHC4	18.666667	0	0	0	0	90	134	0	0	0	0	0	0	0
VRK3	18.666667	0	0	0	0	115	109	0	0	0	0	0	0	0
UNK	18.666667	0	0	0	0	103	121	0	0	0	0	0	0	0
TXNDC11	18.666667	0	0	0	0	88	136	0	0	0	0	0	0	0
TUT7	18.666667	0	0	0	0	121	103	0	0	0	0	0	0	0
SSH2	18.666667	0	0	0	0	104	120	0	0	0	0	0	0	0
RPL12	18.666667	0	0	0	0	141	83	0	0	0	0	0	0	0
RBBP4	18.666667	0	0	0	0	0	104	120	0	0	0	0	0	0
PPM1H	18.666667	0	0	0	0	118	106	0	0	0	0	0	0	0
MED15	18.666667	0	0	0	0	0	97	127	0	0	0	0	0	0
LRSAM1	18.666667	0	0	0	0	141	83	0	0	0	0	0	0	0
KCNB1	18.666667	0	0	0	0	89	135	0	0	0	0	0	0	0
KBTBD7	18.666667	0	0	0	0	98	126	0	0	0	0	0	0	0
IMMP1L	18.666667	0	0	0	0	115	109	0	0	0	0	0	0	0
GDPD1	18.666667	0	0	0	0	100	124	0	0	0	0	0	0	0
ELP4	18.666667	0	0	0	0	115	109	0	0	0	0	0	0	0
DRAP1	18.666667	0	0	0	0	108	116	0	0	0	0	0	0	0
C11orf68	18.666667	0	0	0	0	108	116	0	0	0	0	0	0	0
ATG7	18.666667	0	0	0	0	104	120	0	0	0	0	0	0	0
TRIM67	18.583333	0	0	0	0	128	95	0	0	0	0	0	0	0
TEX10	18.583333	0	0	0	0	86	137	0	0	0	0	0	0	0
SLC25A32	18.583333	0	0	0	0	94	129	0	0	0	0	0	0	0
SCG3	18.583333	0	0	0	0	145	78	0	0	0	0	0	0	0
ROBO3	18.583333	0	0	0	0	130	93	0	0	0	0	0	0	0
PPWD1	18.583333	0	0	0	0	90	133	0	0	0	0	0	0	0
MSMO1	18.583333	0	0	0	0	133	90	0	0	0	0	0	0	0
MCAT	18.583333	0	0	0	0	108	115	0	0	0	0	0	0	0
GET4	18.583333	0	0	0	0	117	106	0	0	0	0	0	0	0
FUCA2	18.583333	0	0	0	0	114	109	0	0	0	0	0	0	0
FANCA	18.583333	0	0	0	0	104	119	0	0	0	0	0	0	0
DCAF13	18.583333	0	0	0	0	94	129	0	0	0	0	0	0	0
CENPK	18.583333	0	0	0	0	90	133	0	0	0	0	0	0	0
ARL4A	18.583333	0	0	0	0	86	137	0	0	0	0	0	0	0
WBP2	18.500000	0	0	0	0	77	145	0	0	0	0	0	0	0
TIPARP	18.500000	0	0	0	0	116	106	0	0	0	0	0	0	0
PHKB	18.500000	0	0	0	0	100	122	0	0	0	0	0	0	0
MAGEF1	18.500000	0	0	0	0	140	82	0	0	0	0	0	0	0
LYRM1	18.500000	0	0	0	0	74	148	0	0	0	0	0	0	0
ITFG1	18.500000	0	0	0	0	100	122	0	0	0	0	0	0	0
HMGCR	18.500000	0	0	0	0	84	138	0	0	0	0	0	0	0
FAM111A	18.500000	0	0	0	0	78	144	0	0	0	0	0	0	0
DCUN1D3	18.500000	0	0	0	0	74	148	0	0	0	0	0	0	0
AGGF1	18.500000	0	0	0	0	89	133	0	0	0	0	0	0	0
ZNF639	18.416667	0	0	0	0	65	156	0	0	0	0	0	0	0
TERF1	18.416667	0	0	0	0	123	98	0	0	0	0	0	0	0
TBPL1	18.416667	0	0	0	0	120	101	0	0	0	0	0	0	0
PARN	18.416667	0	0	0	0	127	94	0	0	0	0	0	0	0
HSPA5	18.416667	0	0	0	0	118	103	0	0	0	0	0	0	0
HAAO	18.416667	0	0	0	0	101	120	0	0	0	0	0	0	0
EGLN3	18.416667	0	0	0	0	82	139	0	0	0	0	0	0	0
CYB5B	18.416667	0	0	0	0	126	95	0	0	0	0	0	0	0
ALDH3A2	18.416667	0	0	0	0	91	130	0	0	0	0	0	0	0
ABRAXAS1	18.416667	0	0	0	0	102	119	0	0	0	0	0	0	0
TMEM267	18.333333	0	0	0	0	128	92	0	0	0	0	0	0	0
SNRNP25	18.333333	0	0	0	0	127	93	0	0	0	0	0	0	0
SMAP1	18.333333	0	0	0	0	103	117	0	0	0	0	0	0	0
POLR3K	18.333333	0	0	0	0	127	93	0	0	0	0	0	0	0
MSH2	18.333333	0	0	0	0	118	102	0	0	0	0	0	0	0
ITFG2	18.333333	0	0	0	0	98	122	0	0	0	0	0	0	0
FBXO22	18.333333	0	0	0	0	122	98	0	0	0	0	0	0	0
DYNC1LI2	18.333333	0	0	0	0	85	135	0	0	0	0	0	0	0
ATP9B	18.333333	0	0	0	0	110	110	0	0	0	0	0	0	0
TRAM2	18.250000	0	0	0	0	95	124	0	0	0	0	0	0	0
STX4	18.250000	0	0	0	0	102	117	0	0	0	0	0	0	0
RPL10A	18.250000	0	0	0	0	94	125	0	0	0	0	0	0	0
RNF24	18.250000	0	0	0	0	67	152	0	0	0	0	0	0	0
MARCHF6	18.250000	0	0	0	0	134	85	0	0	0	0	0	0	0
KLHL7	18.250000	0	0	0	0	0	99	120	0	0	0	0	0	0
IQUB	18.250000	0	0	0	0	0	219	0	0	0	0	0	0	0
GNAL	18.250000	0	0	0	0	96	123	0	0	0	0	0	0	0
GCLC	18.250000	0	0	0	0	94	125	0	0	0	0	0	0	0
EMP2	18.250000	0	0	0	0	95	124	0	0	0	0	0	0	0
DIS3L2	18.250000	0	0	0	0	108	111	0	0	0	0	0	0	0
ADSS2	18.250000	0	0	0	0	113	106	0	0	0	0	0	0	0
ZBTB9	18.166667	0	0	0	0	91	127	0	0	0	0	0	0	0
WASF2	18.166667	0	0	0	0	105	113	0	0	0	0	0	0	0
TUBE1	18.166667	0	0	0	0	70	148	0	0	0	0	0	0	0
STX8	18.166667	0	0	0	0	79	139	0	0	0	0	0	0	0
SLC5A6	18.166667	0	0	0	0	107	111	0	0	0	0	0	0	0
SIRT4	18.166667	0	0	0	0	0	0	0	78	0	0	140	0	0
SACM1L	18.166667	0	0	0	0	111	107	0	0	0	0	0	0	0
PIK3R3	18.166667	0	0	0	0	99	119	0	0	0	0	0	0	0
PCCB	18.166667	0	0	0	0	133	85	0	0	0	0	0	0	0
MRPL55	18.166667	0	0	0	0	113	105	0	0	0	0	0	0	0
MMUT	18.166667	0	0	0	0	103	115	0	0	0	0	0	0	0
METTL8	18.166667	0	0	0	0	136	82	0	0	0	0	0	0	0
FILIP1L	18.166667	0	0	0	0	107	111	0	0	0	0	0	0	0
FAM229B	18.166667	0	0	0	0	70	148	0	0	0	0	0	0	0
DTNBP1	18.166667	0	0	0	0	103	115	0	0	0	0	0	0	0
DCAF17	18.166667	0	0	0	0	136	82	0	0	0	0	0	0	0
CSPP1	18.166667	0	0	0	0	131	87	0	0	0	0	0	0	0
CFAP52	18.166667	0	0	0	0	79	139	0	0	0	0	0	0	0
CENPQ	18.166667	0	0	0	0	103	115	0	0	0	0	0	0	0
ATRAID	18.166667	0	0	0	0	107	111	0	0	0	0	0	0	0
ATP8A1	18.166667	0	0	0	0	92	126	0	0	0	0	0	0	0
ATP5MC3	18.166667	0	0	0	0	89	129	0	0	0	0	0	0	0
TUBB2A	18.083333	0	0	0	0	88	129	0	0	0	0	0	0	0
TF	18.083333	0	0	0	0	116	101	0	0	0	0	0	0	0
TASP1	18.083333	0	0	0	0	110	107	0	0	0	0	0	0	0
TAF1C	18.083333	0	0	0	0	129	88	0	0	0	0	0	0	0
TAF1B	18.083333	0	0	0	0	88	129	0	0	0	0	0	0	0
STX7	18.083333	0	0	0	0	76	141	0	0	0	0	0	0	0
STAU1	18.083333	0	0	0	0	102	115	0	0	0	0	0	0	0
SSB	18.083333	0	0	0	0	98	119	0	0	0	0	0	0	0
RDH14	18.083333	0	0	0	0	98	119	0	0	0	0	0	0	0
RAD23B	18.083333	0	0	0	0	109	108	0	0	0	0	0	0	0
NINL	18.083333	0	0	0	0	106	111	0	0	0	0	0	0	0
MBD1	18.083333	0	0	0	0	115	102	0	0	0	0	0	0	0
LDHA	18.083333	0	0	0	0	103	114	0	0	0	0	0	0	0
KIF22	18.083333	0	0	0	0	119	98	0	0	0	0	0	0	0
HOMEZ	18.083333	0	0	0	0	114	103	0	0	0	0	0	0	0
GATAD2A	18.083333	0	0	0	0	113	104	0	0	0	0	0	0	0
FKBP9	18.083333	0	0	0	0	96	121	0	0	0	0	0	0	0
DDX27	18.083333	0	0	0	0	102	115	0	0	0	0	0	0	0
CCDC97	18.083333	0	0	0	0	0	97	0	120	0	0	0	0	0
AZIN1	18.083333	0	0	0	0	117	100	0	0	0	0	0	0	0
UBXN2B	18.000000	0	0	0	0	130	86	0	0	0	0	0	0	0
SERP1	18.000000	0	0	0	0	99	117	0	0	0	0	0	0	0
PPP1R3C	18.000000	0	0	0	0	85	131	0	0	0	0	0	0	0
MRPL12	18.000000	0	0	0	0	116	100	0	0	0	0	0	0	0
MOCS3	18.000000	0	0	0	0	69	147	0	0	0	0	0	0	0
MCCC1	18.000000	0	0	0	0	115	101	0	0	0	0	0	0	0
MAP1LC3B	18.000000	0	0	0	0	135	81	0	0	0	0	0	0	0
LRP6	18.000000	0	0	0	0	102	114	0	0	0	0	0	0	0
LRIG2	18.000000	0	0	0	0	0	90	126	0	0	0	0	0	0
LEO1	18.000000	0	0	0	0	126	90	0	0	0	0	0	0	0
KHK	18.000000	0	0	0	0	216	0	0	0	0	0	0	0	0
FBXO48	18.000000	0	0	0	0	102	114	0	0	0	0	0	0	0
EIF2A	18.000000	0	0	0	0	99	117	0	0	0	0	0	0	0
DPM1	18.000000	0	0	0	0	69	147	0	0	0	0	0	0	0
CDIPT	18.000000	0	0	0	0	0	88	0	128	0	0	0	0	0
CAMLG	18.000000	0	0	0	0	97	119	0	0	0	0	0	0	0
APLF	18.000000	0	0	0	0	102	114	0	0	0	0	0	0	0
ZNF468	17.916667	0	0	0	0	120	95	0	0	0	0	0	0	0
TRIM27	17.916667	0	0	0	0	74	141	0	0	0	0	0	0	0
RPL15	17.916667	0	0	0	0	107	108	0	0	0	0	0	0	0
RNF8	17.916667	0	0	0	0	109	106	0	0	0	0	0	0	0
RHOB	17.916667	0	0	0	0	106	109	0	0	0	0	0	0	0
PRKAR2A	17.916667	0	0	0	0	94	121	0	0	0	0	0	0	0
PDE11A	17.916667	0	0	0	0	86	129	0	0	0	0	0	0	0
NUP58	17.916667	0	0	0	0	112	103	0	0	0	0	0	0	0
NUDT3	17.916667	0	0	0	0	119	96	0	0	0	0	0	0	0
NKIRAS1	17.916667	0	0	0	0	107	108	0	0	0	0	0	0	0
NEK5	17.916667	0	0	0	0	98	117	0	0	0	0	0	0	0
KIN	17.916667	0	0	0	0	76	139	0	0	0	0	0	0	0
IL18R1	17.916667	0	0	0	0	103	112	0	0	0	0	0	0	0
HLCS	17.916667	0	0	0	0	97	118	0	0	0	0	0	0	0
HADH	17.916667	0	0	0	0	109	106	0	0	0	0	0	0	0
FANCC	17.916667	0	0	0	0	75	140	0	0	0	0	0	0	0
EEF1AKMT4-ECE2	17.916667	0	0	0	0	98	117	0	0	0	0	0	0	0
EEF1AKMT4	17.916667	0	0	0	0	98	117	0	0	0	0	0	0	0
DYNC2I1	17.916667	0	0	0	0	86	129	0	0	0	0	0	0	0
DUS4L-BCAP29	17.916667	0	0	0	0	76	139	0	0	0	0	0	0	0
DUS4L	17.916667	0	0	0	0	76	139	0	0	0	0	0	0	0
DENR	17.916667	0	0	0	0	118	97	0	0	0	0	0	0	0
COG5	17.916667	0	0	0	0	76	139	0	0	0	0	0	0	0
ATP5F1C	17.916667	0	0	0	0	76	139	0	0	0	0	0	0	0
ALG3	17.916667	0	0	0	0	98	117	0	0	0	0	0	0	0
AARSD1	17.916667	0	0	0	0	112	103	0	0	0	0	0	0	0
VDAC3	17.833333	0	0	0	0	125	89	0	0	0	0	0	0	0
SMARCA5	17.833333	0	0	0	0	87	127	0	0	0	0	0	0	0
SGO2	17.833333	0	0	0	0	94	120	0	0	0	0	0	0	0
OTULIN	17.833333	0	0	0	0	83	131	0	0	0	0	0	0	0
NFU1	17.833333	0	0	0	0	93	121	0	0	0	0	0	0	0
MRPL16	17.833333	0	0	0	0	97	117	0	0	0	0	0	0	0
METTL2A	17.833333	0	0	0	0	104	110	0	0	0	0	0	0	0
H4C8	17.833333	0	0	0	0	77	137	0	0	0	0	0	0	0
H2AC19	17.833333	0	0	0	0	133	81	0	0	0	0	0	0	0
H2AC18	17.833333	0	0	0	0	133	81	0	0	0	0	0	0	0
EDC4	17.833333	0	0	0	0	107	107	0	0	0	0	0	0	0
DDX46	17.833333	0	0	0	0	99	115	0	0	0	0	0	0	0
CETN3	17.833333	0	0	0	0	92	122	0	0	0	0	0	0	0
CCSER2	17.833333	0	0	0	0	117	97	0	0	0	0	0	0	0
ZSCAN22	17.750000	0	0	0	0	92	121	0	0	0	0	0	0	0
SFXN4	17.750000	0	0	0	0	104	109	0	0	0	0	0	0	0
PRDM4	17.750000	0	0	0	0	105	108	0	0	0	0	0	0	0
PARD6A	17.750000	0	0	0	0	0	0	81	132	0	0	0	0	0
MUL1	17.750000	0	0	0	0	109	104	0	0	0	0	0	0	0
MRPL27	17.750000	0	0	0	0	96	117	0	0	0	0	0	0	0
KPNA2	17.750000	0	0	0	0	86	127	0	0	0	0	0	0	0
EME1	17.750000	0	0	0	0	96	117	0	0	0	0	0	0	0
DHX16	17.750000	0	0	0	0	110	103	0	0	0	0	0	0	0
CRPPA	17.750000	0	0	0	0	104	109	0	0	0	0	0	0	0
CD8A	17.750000	0	0	0	0	121	92	0	0	0	0	0	0	0
B2M	17.750000	0	0	0	0	140	73	0	0	0	0	0	0	0
ACD	17.750000	0	0	0	0	0	0	81	132	0	0	0	0	0
ZSCAN26	17.666667	0	0	0	0	105	107	0	0	0	0	0	0	0
ZNF280A	17.666667	0	0	0	0	0	0	108	104	0	0	0	0	0
OSGIN2	17.666667	0	0	0	0	112	100	0	0	0	0	0	0	0
MESP2	17.666667	0	0	0	0	122	90	0	0	0	0	0	0	0
HERC6	17.666667	0	0	0	0	85	127	0	0	0	0	0	0	0
HEATR5B	17.666667	0	0	0	0	115	97	0	0	0	0	0	0	0
GPATCH11	17.666667	0	0	0	0	115	97	0	0	0	0	0	0	0
EXD1	17.666667	0	0	0	0	132	80	0	0	0	0	0	0	0
ECE1	17.666667	0	0	0	0	0	0	109	103	0	0	0	0	0
CHP1	17.666667	0	0	0	0	132	80	0	0	0	0	0	0	0
CFAP20	17.666667	0	0	0	0	96	116	0	0	0	0	0	0	0
BMT2	17.666667	0	0	0	0	0	91	121	0	0	0	0	0	0
ZNF862	17.583333	0	0	0	0	112	99	0	0	0	0	0	0	0
VPS35L	17.583333	0	0	0	0	86	125	0	0	0	0	0	0	0
TMEM223	17.583333	0	0	0	0	0	115	0	96	0	0	0	0	0
THAP9	17.583333	0	0	0	0	92	119	0	0	0	0	0	0	0
SYT17	17.583333	0	0	0	0	103	108	0	0	0	0	0	0	0
MYG1	17.583333	0	0	0	0	144	67	0	0	0	0	0	0	0
MON2	17.583333	0	0	0	0	125	86	0	0	0	0	0	0	0
LUC7L2	17.583333	0	0	0	0	0	106	105	0	0	0	0	0	0
ISM1	17.583333	0	0	0	0	85	126	0	0	0	0	0	0	0
DYNC2LI1	17.583333	0	0	0	0	61	150	0	0	0	0	0	0	0
DRG1	17.583333	0	0	0	0	102	109	0	0	0	0	0	0	0
COMMD7	17.583333	0	0	0	0	103	108	0	0	0	0	0	0	0
CNTLN	17.583333	0	0	0	0	90	121	0	0	0	0	0	0	0
CIAO2B	17.583333	0	0	0	0	86	125	0	0	0	0	0	0	0
CES2	17.583333	0	0	0	0	86	125	0	0	0	0	0	0	0
BRIX1	17.583333	0	0	0	0	65	146	0	0	0	0	0	0	0
ARFGEF2	17.583333	0	0	0	0	0	105	106	0	0	0	0	0	0
LIN7A	17.500000	0	0	0	0	111	99	0	0	0	0	0	0	0
GTF2H4	17.500000	0	0	0	0	83	0	127	0	0	0	0	0	0
GLS	17.500000	0	0	0	0	71	139	0	0	0	0	0	0	0
DVL2	17.500000	0	0	0	0	69	141	0	0	0	0	0	0	0
CEP295	17.500000	0	0	0	0	0	210	0	0	0	0	0	0	0
BTBD9	17.500000	0	0	0	0	120	90	0	0	0	0	0	0	0
ABHD4	17.500000	0	0	0	0	105	105	0	0	0	0	0	0	0
ABCD3	17.500000	0	0	0	0	102	108	0	0	0	0	0	0	0
ZDHHC17	17.416667	0	0	0	0	122	87	0	0	0	0	0	0	0
WDHD1	17.416667	0	0	0	0	67	142	0	0	0	0	0	0	0
VEZF1	17.416667	0	0	0	0	0	104	0	105	0	0	0	0	0
SOCS4	17.416667	0	0	0	0	67	142	0	0	0	0	0	0	0
SDHD	17.416667	0	0	0	0	63	146	0	0	0	0	0	0	0
RPS29	17.416667	0	0	0	0	109	100	0	0	0	0	0	0	0
RGS2	17.416667	0	0	0	0	0	109	100	0	0	0	0	0	0
POGK	17.416667	0	0	0	0	98	111	0	0	0	0	0	0	0
PERP	17.416667	0	0	0	0	86	123	0	0	0	0	0	0	0
NKIRAS2	17.416667	0	0	0	0	110	99	0	0	0	0	0	0	0
MBD4	17.416667	0	0	0	0	103	106	0	0	0	0	0	0	0
ISOC1	17.416667	0	0	0	0	107	102	0	0	0	0	0	0	0
IFT122	17.416667	0	0	0	0	103	106	0	0	0	0	0	0	0
GYG1	17.416667	0	0	0	0	92	117	0	0	0	0	0	0	0
GHITM	17.416667	0	0	0	0	101	108	0	0	0	0	0	0	0
FAM3C	17.416667	0	0	0	0	92	117	0	0	0	0	0	0	0
EXOSC3	17.416667	0	0	0	0	111	98	0	0	0	0	0	0	0
CTBS	17.416667	0	0	0	0	107	102	0	0	0	0	0	0	0
ZNF440	17.333333	0	0	0	0	0	208	0	0	0	0	0	0	0
SOX12	17.333333	0	0	0	0	87	121	0	0	0	0	0	0	0
MKRN2	17.333333	0	0	0	0	90	118	0	0	0	0	0	0	0
GAGE2C	17.333333	0	0	0	0	208	0	0	0	0	0	0	0	0
GAGE2B	17.333333	0	0	0	0	208	0	0	0	0	0	0	0	0
GAGE2A	17.333333	0	0	0	0	208	0	0	0	0	0	0	0	0
FAM171B	17.333333	0	0	0	0	65	143	0	0	0	0	0	0	0
EIF2AK1	17.333333	0	0	0	0	91	117	0	0	0	0	0	0	0
ZRANB3	17.250000	0	0	0	0	119	88	0	0	0	0	0	0	0
ZC3H18	17.250000	0	0	0	0	63	144	0	0	0	0	0	0	0
YBEY	17.250000	0	0	0	0	89	118	0	0	0	0	0	0	0
TTLL11	17.250000	0	0	0	0	112	95	0	0	0	0	0	0	0
SMN2	17.250000	0	0	0	0	85	122	0	0	0	0	0	0	0
SMN1	17.250000	0	0	0	0	85	122	0	0	0	0	0	0	0
RANBP6	17.250000	0	0	0	0	110	97	0	0	0	0	0	0	0
R3HDM1	17.250000	0	0	0	0	119	88	0	0	0	0	0	0	0
PWP1	17.250000	0	0	0	0	100	107	0	0	0	0	0	0	0
PURA	17.250000	0	0	0	0	99	108	0	0	0	0	0	0	0
OSER1	17.250000	0	0	0	0	112	95	0	0	0	0	0	0	0
MCM3AP	17.250000	0	0	0	0	89	118	0	0	0	0	0	0	0
IKZF2	17.250000	0	0	0	0	106	101	0	0	0	0	0	0	0
HECTD4	17.250000	0	0	0	0	122	85	0	0	0	0	0	0	0
FAM185A	17.250000	0	0	0	0	115	92	0	0	0	0	0	0	0
DUSP22	17.250000	0	0	0	0	93	114	0	0	0	0	0	0	0
CIAO3	17.250000	0	0	0	0	93	114	0	0	0	0	0	0	0
CCDC34	17.250000	0	0	0	0	90	117	0	0	0	0	0	0	0
BTBD1	17.250000	0	0	0	0	90	117	0	0	0	0	0	0	0
ZNF548	17.166667	0	0	0	0	129	77	0	0	0	0	0	0	0
VAC14	17.166667	0	0	0	0	101	105	0	0	0	0	0	0	0
TWNK	17.166667	0	0	0	0	96	110	0	0	0	0	0	0	0
TMEM237	17.166667	0	0	0	0	0	206	0	0	0	0	0	0	0
PTPDC1	17.166667	0	0	0	0	83	123	0	0	0	0	0	0	0
PRKDC	17.166667	0	0	0	0	104	102	0	0	0	0	0	0	0
PNPO	17.166667	0	0	0	0	102	104	0	0	0	0	0	0	0
MRPL43	17.166667	0	0	0	0	96	110	0	0	0	0	0	0	0
MFSD14A	17.166667	0	0	0	0	120	86	0	0	0	0	0	0	0
MCM4	17.166667	0	0	0	0	104	102	0	0	0	0	0	0	0
IMP3	17.166667	0	0	0	0	82	124	0	0	0	0	0	0	0
GLS2	17.166667	0	0	0	0	115	91	0	0	0	0	0	0	0
GID8	17.166667	0	0	0	0	125	81	0	0	0	0	0	0	0
GDAP1	17.166667	0	0	0	0	0	206	0	0	0	0	0	0	0
DIDO1	17.166667	0	0	0	0	125	81	0	0	0	0	0	0	0
DDI2	17.166667	0	0	0	0	107	99	0	0	0	0	0	0	0
DAD1	17.166667	0	0	0	0	112	94	0	0	0	0	0	0	0
CNPPD1	17.166667	0	0	0	0	107	99	0	0	0	0	0	0	0
CAT	17.166667	0	0	0	0	86	120	0	0	0	0	0	0	0
TRMT10C	17.083333	0	0	0	0	89	116	0	0	0	0	0	0	0
TPD52	17.083333	0	0	0	0	97	108	0	0	0	0	0	0	0
TMEM182	17.083333	0	0	0	0	116	89	0	0	0	0	0	0	0
TDG	17.083333	0	0	0	0	103	102	0	0	0	0	0	0	0
TAF5	17.083333	0	0	0	0	94	111	0	0	0	0	0	0	0
SLC36A1	17.083333	0	0	0	0	65	140	0	0	0	0	0	0	0
OSBPL7	17.083333	0	0	0	0	112	93	0	0	0	0	0	0	0
MRPS9	17.083333	0	0	0	0	116	89	0	0	0	0	0	0	0
MRPS14	17.083333	0	0	0	0	104	101	0	0	0	0	0	0	0
MFSD9	17.083333	0	0	0	0	116	89	0	0	0	0	0	0	0
IST1	17.083333	0	0	0	0	111	94	0	0	0	0	0	0	0
HIBCH	17.083333	0	0	0	0	116	89	0	0	0	0	0	0	0
GRIN2A	17.083333	0	0	0	0	91	114	0	0	0	0	0	0	0
EFR3A	17.083333	0	0	0	0	0	205	0	0	0	0	0	0	0
D2HGDH	17.083333	0	0	0	0	133	72	0	0	0	0	0	0	0
CMSS1	17.083333	0	0	0	0	111	94	0	0	0	0	0	0	0
CCDC150	17.083333	0	0	0	0	90	115	0	0	0	0	0	0	0
BCAR3	17.083333	0	0	0	0	121	84	0	0	0	0	0	0	0
ZNF596	17.000000	0	0	0	0	106	98	0	0	0	0	0	0	0
WASHC2A	17.000000	0	0	0	0	99	105	0	0	0	0	0	0	0
TMTC3	17.000000	0	0	0	0	112	92	0	0	0	0	0	0	0
OTUD7B	17.000000	0	0	0	0	99	105	0	0	0	0	0	0	0
OST4	17.000000	0	0	0	0	69	135	0	0	0	0	0	0	0
NDUFA6	17.000000	0	0	0	0	204	0	0	0	0	0	0	0	0
KLHL32	17.000000	0	0	0	0	87	117	0	0	0	0	0	0	0
KLHDC1	17.000000	0	0	0	0	84	120	0	0	0	0	0	0	0
FAM174A	17.000000	0	0	0	0	98	106	0	0	0	0	0	0	0
ECHDC2	17.000000	0	0	0	0	130	74	0	0	0	0	0	0	0
CNKSR3	17.000000	0	0	0	0	81	123	0	0	0	0	0	0	0
CEP290	17.000000	0	0	0	0	112	92	0	0	0	0	0	0	0
ATP23	17.000000	0	0	0	0	0	204	0	0	0	0	0	0	0
ASNS	17.000000	0	0	0	0	120	84	0	0	0	0	0	0	0
ZNF131	16.916667	0	0	0	0	93	110	0	0	0	0	0	0	0
VPS29	16.916667	0	0	0	0	113	90	0	0	0	0	0	0	0
TRAPPC2L	16.916667	0	0	0	0	99	104	0	0	0	0	0	0	0
TOR1AIP1	16.916667	0	0	0	0	100	103	0	0	0	0	0	0	0
SKAP2	16.916667	0	0	0	0	97	106	0	0	0	0	0	0	0
